EMPLOYEE_ID,RACE,GENDER,GENDER_NUM,DEPARTMENT_NAME,TITLE,REGULAR_PAY,PAY_NUM,LOG_PAY
2440,White,Male,1,Brighton Fire Department,Fire Fighter,"$125,740.42 ",125740.42,5.099474907
2441,White,Female,0,BPS Special Education,One to One Para,"$52,895.92 ",52895.92,4.723422175
2442,White,Female,0,Mayor's Office,Chief Of Staff,"$143,500.00 ",143500,5.156851901
2443,White,Male,1,Brighton Police Department,Police Officer,"$95,325.08 ",95325.08,4.979207178
2444,White,Male,1,Brighton Cntr - Youth & Families,Athletic Director,"$52,387.35 ",52387.35,4.71922643
2445,White,Female,0,BPS Ellis Elementary,Paraprofessional,"$37,509.96 ",37509.96,4.574146601
2446,White,Female,0,BPS Special Education,Technician B,"$58,970.36 ",58970.36,4.770633779
2447,White,Female,0,BPS Transportation,Cab Monitor,"$19,462.38 ",19462.38,4.289195948
2448,White,Female,0,Tech Brighton Academy,Teacher,"$23,630.47 ",23630.47,4.37347236
2449,White,Male,1,Public Works Department,Hvy Mtr Equip Oper & P W Lbr,"$51,379.37 ",51379.37,4.710788775
2450,White,Male,1,Brighton Police Department,Police Officer,"$110,488.53 ",110488.53,5.043317196
2451,White,Female,0,Brighton Police Department,Police Detective,"$106,058.25 ",106058.25,5.025544457
2452,White,Male,1,BPS Facility Management,Part-Time Custodian,"$11,512.39 ",11512.39,4.061165494
2453,White,Male,1,BPS McKinley Middle,Teacher,"$116,433.20 ",116433.2,5.066076834
2454,White,Male,1,Brighton Fire Department,Fire Lieutenant,"$135,314.83 ",135314.83,5.131345396
2455,White,Female,0,Warren/Prescott K-8,Teacher,"$106,930.62 ",106930.62,5.029102085
2456,White,Female,0,Edison K-8,Teacher,"$98,565.32 ",98565.32,4.993724136
2457,White,Female,0,Brighton Cntr - Youth & Families,Lifeguard I,"$35,592.58 ",35592.58,4.55135947
2458,NA,Male,1,BPS Guild Elementary,Paraprofessional,"$43,961.65 ",43961.65,4.643073984
2459,White,Female,0,BPS Alternative Education,Guidance Counselor(1),"$105,631.60 ",105631.6,5.023793858
2460,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher,"$3,986.18 ",3986.18,3.600556906
2461,White,Female,0,BPS Madison Park High,Teacher,"$24,185.52 ",24185.52,4.383555429
2462,Hispanic,Male,1,BPS Kenny Elementary,Technician (B),"$86,328.71 ",86328.71,4.936155251
2463,Hispanic,Male,1,Brighton Police Department,Police Officer,"$5,267.08 ",5267.08,3.721569915
2464,White,Male,1,Brighton Police Department,Police Officer,"$93,024.53 ",93024.53,4.968597484
2465,White,NA,1,Brighton Fire Department,Fire Fighter,"$95,106.07 ",95106.07,4.978208236
2466,White,Female,0,Curley K-8,Teacher,"$71,278.12 ",71278.12,4.852956236
2467,White,Female,0,Brighton Police Department,Police Officer,"$110,276.47 ",110276.47,5.042482856
2468,NA,Female,0,Assessing Department,Sr Admin Anl,"$85,592.77 ",85592.77,4.932437081
2469,White,Male,1,BPS Mozart Elementary,Teacher,"$75,197.18 ",75197.18,4.876201554
2470,White,Female,0,Curley K-8,Before/After School Support,NA,NA,NA
2471,White,Male,1,Parks Department,Gardener Foreperson,"$61,112.69 ",61112.69,4.786131401
2472,White,Female,0,Brighton Cntr - Youth & Families,Special Assistant I (CC),"$82,653.11 ",82653.11,4.917259199
2473,White,Male,1,Brighton Public Library,Library Aide,"$4,898.25 ",4898.25,3.690040947
2474,White,Female,0,Brighton Police Department,Police Officer,"$73,779.86 ",73779.86,4.867937827
2475,White,Female,0,BPS Ellis Elementary,Teacher,"$25,271.12 ",25271.12,4.40262449
2476,White,Female,0,Warren/Prescott K-8,Paraprofessional,"$37,591.33 ",37591.33,4.575087692
2477,White,Male,1,Public Works Department,Hvy Mtr Equ Repairpr Class III,"$63,447.70 ",63447.7,4.802415883
2478,White,Female,0,Haley Pilot,Teacher,"$51,844.94 ",51844.94,4.714706376
2479,White,Male,1,Brighton Fire Department,Fire Fighter,"$97,598.27 ",97598.27,4.98944212
2480,White,Male,1,Brighton Police Department,Police Officer,"$94,965.28 ",94965.28,4.977564853
2481,White,Female,0,BPS Beethoven Elementary,SpEd Support Svcs Coordinator,"$83,587.62 ",83587.62,4.92214196
2482,White,Female,0,Kilmer K-8,Teacher,"$121,303.20 ",121303.2,5.083872258
2483,White,Male,1,BPS East Brighton High,Teacher,"$73,462.24 ",73462.24,4.866064167
2484,White,Male,1,BPS Brighton Latin,Teacher,"$109,096.20 ",109096.2,5.037809624
2485,White,Male,1,Brighton Police Department,Police Offc Comm Serv Offc 3$8,"$107,875.87 ",107875.87,5.032924311
2486,White,Female,0,BPS Hennigan Elementary,Paraprofessional,"$32,815.59 ",32815.59,4.516080217
2487,White,Female,0,Jackson/Mann K-8,Sub Lunch Monitor,"$4,757.06 ",4757.06,3.677338629
2488,White,Male,1,Brighton Police Department,Police Officer,"$92,386.28 ",92386.28,4.96560748
2489,White,Female,0,Brighton Retirement System,Admin Asst (Finance),"$12,441.61 ",12441.61,4.094876584
2490,White,Male,1,Treasury-Collecting Division,Supv-Accounting,"$108,170.66 ",108170.66,5.03410948
2491,White,Female,0,Umana Middle,Library Paraprofessional,"$1,500.00 ",1500,3.176091259
2492,White,Female,0,BPS O'Donnell Elementary,Teacher,"$120,017.82 ",120017.82,5.079245734
2493,White,Female,0,Advancement & Ext. Affairs,Analyst (C),"$91,992.84 ",91992.84,4.963754027
2494,White,Female,0,BPS Lee Elementary,Manager (C),"$75,413.74 ",75413.74,4.877450479
2495,White,Female,0,BPS Hennigan Elementary,Teacher,"$120,254.52 ",120254.52,5.080101409
2496,White,Female,0,Tobin K-8,Teacher,NA,NA,NA
2497,NA,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$23,520.65 ",23520.65,4.371449319
2498,NA,Female,0,BPS Kenny Elementary,Paraprofessional,"$39,130.81 ",39130.81,4.592518838
2499,NA,Female,0,BPS Snowden International Hi,Teacher,"$112,025.68 ",112025.68,5.049317589
2500,Black,Male,1,Brighton Cntr - Youth & Families,Program Administrator,"$116,976.71 ",116976.71,5.068099403
2501,Black,Female,0,BPS Hennigan Elementary,Teacher,"$111,850.02 ",111850.02,5.048636066
2502,Black,Female,0,BPS Irving Middle,Paraprofessional,"$36,951.44 ",36951.44,4.567631368
2503,Black,Female,0,BPS Condon Elementary,Teacher,"$122,058.04 ",122058.04,5.086566392
2504,Black,NA,1,Parks Department,Gardener,"$45,420.82 ",45420.82,4.65725497
2505,Black,Male,1,BPS Transportation,Standby Cab Monitor HE,"$20,121.03 ",20121.03,4.303650209
2506,Black,Female,0,Brighton Police Department,"CommunEquipOp III, R-13 (CT)","$60,262.01 ",60262.01,4.780043613
2507,Black,NA,1,Brighton Cntr - Youth & Families,Program Supervisor,"$75,234.27 ",75234.27,4.876415711
2508,Black,Female,0,BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,"$1,237.44 ",1237.44,3.09252415
2509,Black,Female,0,Brighton Police Department,Communic. EquipOp II 9II(SS),"$59,035.15 ",59035.15,4.771110671
2510,Black,Male,1,BPS Charlestown High,Teacher,"$62,899.68 ",62899.68,4.798648436
2511,Black,Male,1,Traffic Division,Sr Traffic Engineer,"$102,116.62 ",102116.62,5.009096431
2512,White,Male,1,BPS Taylor Elementary,Teacher,"$103,636.46 ",103636.46,5.01551257
2513,White,Male,1,Brighton Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,"$71,832.20 ",71832.2,4.856319168
2514,White,Female,0,BPS Mendell Elementary,Teacher,"$68,570.60 ",68570.6,4.83613795
2515,White,Female,0,Election Division,Asst Reg Voters,"$30,383.91 ",30383.91,4.482643661
2516,White,Male,1,Brighton Police Department,Police Dispatcher,"$86,671.88 ",86671.88,4.937878217
2517,White,Male,1,Brighton Fire Department,Fire Fighter,"$119,032.74 ",119032.74,5.075666431
2518,White,Male,1,Brighton Police Department,Police Officer,NA,NA,NA
2519,White,Female,0,UP Academy Holland,School Psychologist(1),"$94,353.72 ",94353.72,4.974759027
2520,White,Female,0,"Greenwood, S K-8",Teacher,"$110,417.72 ",110417.72,5.043038775
2521,White,Male,1,Property Management,Security Supv (Prot Serv),"$58,647.53 ",58647.53,4.768249726
2522,White,Female,0,BPS Lee Elementary,Teacher,NA,NA,NA
2523,White,Female,0,Brighton Police Department,Police Officer,"$62,512.49 ",62512.49,4.795966798
2524,White,Female,0,BPS Business Service,Prin Account Clerk 31,"$75,102.30 ",75102.3,4.875653237
2525,White,Female,0,Brighton Retirement System,Admin Asst,"$57,905.28 ",57905.28,4.762718166
2526,White,Female,0,Brighton Police Department,Police Officer Hdq Dispatch,"$18,817.46 ",18817.46,4.274561002
2527,White,Female,0,"UP ""Unlocking Potential"" Acad",Teacher,"$70,868.22 ",70868.22,4.850451525
2528,White,Male,1,Brighton Police Department,Police Sergeant,"$125,281.98 ",125281.98,5.097888609
2529,White,Female,0,Umana Middle,Teacher,"$103,081.69 ",103081.69,5.01318153
2530,White,Male,1,Brighton Fire Department,Fire Fighter,"$30,342.34 ",30342.34,4.482049071
2531,White,Male,1,BPS Facility Management,Head Grounds Keeper,"$87,411.11 ",87411.11,4.941566635
2532,White,Male,1,Brighton Police Department,Police Detective,"$101,989.72 ",101989.72,5.008556399
2533,White,Male,1,Brighton Cntr - Youth & Families,Outreach & Engmnt Coord (BCYF),"$50,249.69 ",50249.69,4.701133387
2534,White,Male,1,Brighton Police Department,Police Officer,"$95,590.06 ",95590.06,4.980412734
2535,White,Female,0,BPS McKinley Middle,Teacher,"$89,052.42 ",89052.42,4.949645726
2536,White,Female,0,BPS Irving Middle,Teacher,NA,NA,NA
2537,Hispanic,Male,1,Neighborhood Services,Staff Asst I,"$43,489.56 ",43489.56,4.638385014
2538,Hispanic,Female,0,BPS Brighton High,Paraprofessional,"$24,814.28 ",24814.28,4.394701678
2539,Hispanic,Female,0,Neighborhood Services,Staff Asst I,"$11,591.68 ",11591.68,4.064146383
2540,Asian,Female,0,Henderson Elementary,Teacher,"$83,470.46 ",83470.46,4.921532807
2541,Hispanic,Female,0,Comm. for Persons with Disabil,Admin Asst,"$47,970.48 ",47970.48,4.680974064
2542,Hispanic,Female,0,BPS Sumner Elementary,Paraprofessional,"$30,877.68 ",30877.68,4.489644662
2543,Hispanic,Male,1,Brighton Police Department,Police Officer,"$41,563.54 ",41563.54,4.61871253
2544,Hispanic,NA,1,BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,"$16,183.99 ",16183.99,4.209085601
2545,White,Female,0,Jackson/Mann K-8,Paraprofessional,"$6,821.69 ",6821.69,3.83389198
2546,Black,Male,1,Brighton Fire Department,Fire Fighter-Technician,"$129,810.77 ",129810.77,5.113310726
2547,White,Female,0,Brighton Police Department,Police Offc/Juvenile Offc 4$10,"$91,535.22 ",91535.22,4.96158823
2548,White,Female,0,Auditing Department,Prin Admin Analyst,"$98,971.35 ",98971.35,4.995509494
2549,White,Female,0,BPS Burke High,Registrar,"$115,155.84 ",115155.84,5.061285968
2550,White,Female,0,Public Facilities Department,Contract Manager (PFD),"$94,661.24 ",94661.24,4.976172189
2551,White,Female,0,BPS Latin Academy,Part-Time Cafeteria Attendant,"$6,977.07 ",6977.07,3.84367308
2552,White,Male,1,Brighton Police Department,Jr  Building Custodian,"$40,878.33 ",40878.33,4.611493145
2553,White,Female,0,BPS Trotter Elementary,Part-Time Cafeteria Attendant,"$18,825.26 ",18825.26,4.274740983
2554,Hispanic,Male,1,Frederick Pilot Middle,Paraprofessional,"$12,872.17 ",12872.17,4.109651767
2555,Hispanic,Male,1,Brighton Police Department,Sr Bldg Custodian (BPD)##,"$50,248.21 ",50248.21,4.701120595
2556,Hispanic,Female,0,Election Division,Asst Reg Voters Hourly,"$3,615.00 ",3615,3.558108302
2557,Hispanic,Male,1,Brighton Police Department,Police Offc Bomb Squad,"$94,204.58 ",94204.58,4.974072018
2558,Hispanic,Female,0,BPS Conley Elementary,Teacher,"$122,358.91 ",122358.91,5.0876356
2559,Hispanic,Male,1,Quincy Upper School,Teacher,"$115,887.64 ",115887.64,5.064037119
2560,Hispanic,Female,0,BPS Transportation,Cab Monitor,"$23,551.11 ",23551.11,4.372011381
2561,Hispanic,Male,1,Brighton Police Department,Police Offc Acad Instr 2$6,NA,NA,NA
2562,Hispanic,Female,0,Edison K-8,Specialist (BTU),"$80,063.35 ",80063.35,4.903433758
2563,NA,Female,0,Brighton Police Department,Data Proc Sys Analyst,"$90,071.07 ",90071.07,4.954585322
2564,White,Female,0,BPS Charlestown High,Teacher,"$117,060.40 ",117060.4,5.068410004
2565,White,Female,0,BPS Special Education,ABA Specialist (BTU),"$6,741.24 ",6741.24,3.828739789
2566,White,Male,1,BPS Health and Wellness,Teacher,"$105,300.70 ",105300.7,5.022431258
2567,White,Male,1,BPS Substitute Teachers/Nurs,Substitute Teacher,$636.54 ,636.54,2.8038257
2568,Black,Female,0,BPS Alternative Education HS,Social Worker/Coordinator,"$93,519.85 ",93519.85,4.970903802
2569,Black,Male,1,BPS Transportation,Cab Monitor,"$22,429.38 ",22429.38,4.350817269
2570,Black,NA,1,West Zone ELC,Surround Care Paraprofessional,"$33,336.01 ",33336.01,4.522913618
2571,Black,Female,0,BPS Taylor Elementary,Paraprofessional,"$48,171.15 ",48171.15,4.682787014
2572,Black,Female,0,BPS Trotter Elementary,Teacher,"$33,312.80 ",33312.8,4.522611137
2573,Black,Male,1,BPS Brighton International HS,Teacher,"$50,610.00 ",50610,4.704236337
2574,Black,Female,0,BPS Transportation,Cab Monitor,"$22,989.54 ",22989.54,4.361530282
2575,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Nurse,"$14,294.59 ",14294.59,4.155171703
2576,NA,Female,0,Brighton Public Library,Training Coordinator,"$113,463.38 ",113463.38,5.054855717
2577,Black,Female,0,BPS Murphy Elementary,Teacher,NA,NA,NA
2578,Black,Male,1,Brighton Police Department,Police Officer,"$100,095.98 ",100095.98,5.000416636
2579,Black,Female,0,Brighton Police Department,School Traffic Supv,"$9,767.96 ",9767.96,3.989803872
2580,White,Female,0,BPS Latin Academy,Teacher,"$70,917.70 ",70917.7,4.850754642
2581,White,Male,1,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$16,926.11 ",16926.11,4.228557159
2582,White,Female,0,Haley Pilot,Teacher,"$47,955.78 ",47955.78,4.680840959
2583,White,Female,0,BPS Murphy Elementary,Teacher,"$110,688.62 ",110688.62,5.044102973
2584,White,Male,1,Brighton Police Department,Police Officer,"$89,055.49 ",89055.49,4.949660698
2585,White,Male,1,Brighton Fire Department,Fire Fighter,"$126,489.13 ",126489.13,5.102053205
2586,White,Female,0,BPS Mckay Elementary,Staff Asst (B),"$66,197.94 ",66197.94,4.820844475
2587,White,Male,1,Brighton Police Department,Police Officer,"$93,291.75 ",93291.75,4.96984324
2588,White,Female,0,Henderson Elementary,Prin Clerk/School Sec 19,"$55,030.56 ",55030.56,4.740603932
2589,White,Female,0,BPS Special Education,One to One Para,"$42,567.88 ",42567.88,4.629082022
2590,White,Male,1,Brighton Police Department,Police Sergeant (Det),"$136,247.03 ",136247.03,5.134327044
2591,White,Male,1,Brighton Fire Department,District Fire Chief Admin,"$105,127.38 ",105127.38,5.021715841
2592,NA,Female,0,Neighborhood Development,Sr Housing Develop Offcr,"$107,103.09 ",107103.09,5.029802001
2593,White,Male,1,Brighton Fire Department,Fire Lieutenant,"$149,934.90 ",149934.9,5.175902734
2594,White,Male,1,Brighton Police Department,Police Officer,"$101,524.93 ",101524.93,5.006572699
2595,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Nurse,"$2,827.28 ",2827.28,3.451368821
2596,White,Male,1,Henderson Elementary,Teacher,"$86,112.68 ",86112.68,4.935067106
2597,White,Female,0,Registry Division,Prin Clerk (Vitals/Registry),"$52,650.63 ",52650.63,4.721403572
2598,White,Female,0,BPS Everett Elementary,Principal Elementary,"$160,047.64 ",160047.64,5.204249275
2599,White,Female,0,HPEC: Com Acd Science & Health,Student Dev Counselor (1),"$119,798.50 ",119798.5,5.07845138
2600,White,Female,0,BPS Mckay Elementary,Part-Time Cafeteria Attendant,"$12,538.62 ",12538.62,4.098249741
2601,White,Male,1,Brighton Police Department,Police Officer,"$95,932.35 ",95932.35,4.981965083
2602,White,Female,0,BPS Special Education,One to One Para,"$48,639.52 ",48639.52,4.68698928
2603,White,Female,0,BPS Murphy Elementary,Paraprofessional,"$41,894.09 ",41894.09,4.622152761
2604,White,Male,1,Finance Commission,Confidential Secretary (Fcm),"$134,954.46 ",134954.46,5.130187242
2605,White,Female,0,BPS Manning Elementary,Library Paraprofessional,"$43,992.47 ",43992.47,4.643378347
2606,White,Male,1,BPS Special Education,Comm Connections Fac,"$11,897.94 ",11897.94,4.075471774
2607,White,Male,1,Parks Department,Summer Youth Worker,"$2,740.50 ",2740.5,3.437829806
2608,White,Male,1,Curley K-8,Teacher,"$121,658.16 ",121658.16,5.085141244
2609,White,Male,1,Brighton Fire Department,Fire Fighter,"$126,998.27 ",126998.27,5.103797805
2610,White,Female,0,Frederick Pilot Middle,Teacher,"$81,435.09 ",81435.09,4.910811581
2611,NA,Female,0,BPS Lee Elementary,Paraprofessional,"$44,136.56 ",44136.56,4.644798481
2612,White,Female,0,BPS South Brighton HS - Excel,Teacher,"$85,294.99 ",85294.99,4.930923523
2613,White,Female,0,Age Strong,Respite Care Companion,NA,NA,NA
2614,White,Male,1,BPS Alternative Education,Teacher,"$113,861.08 ",113861.08,5.056375299
2615,White,Female,0,Neighborhood Development,Asst Dir (DND),"$93,603.50 ",93603.5,4.971292088
2616,NA,Female,0,BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,"$18,405.45 ",18405.45,4.26494644
2617,NA,Male,1,Brighton Police Department,Police Detective,"$106,058.25 ",106058.25,5.025544457
2618,NA,Male,1,Brighton Police Department,Police Offc Canine 2$6,"$106,634.32 ",106634.32,5.027897004
2619,Black,NA,1,BPS Facility Management,Part-Time Custodian,"$13,073.38 ",13073.38,4.116387885
2620,Black,Female,0,Baldwin ELC,Surround Care Paraprofessional,"$55,286.13 ",55286.13,4.742616191
2621,Black,Male,1,BPS Facility Management,Sen Cust C/Nights,"$63,260.93 ",63260.93,4.801135572
2622,NA,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher,$339.54 ,339.54,2.530890944
2623,White,Male,1,Brighton Police Department,Police Officer,"$97,337.78 ",97337.78,4.988281437
2624,White,Male,1,Brighton Police Department,Police Officer,"$100,303.28 ",100303.28,5.001315135
2625,White,Female,0,Brighton Police Department,School Traffic Supv,"$10,169.11 ",10169.11,4.007282945
2626,White,Female,0,Teaching & Learning,Director (Basas 12B Acad),"$129,344.02 ",129344.02,5.111746355
2627,Hispanic,Female,0,"Kennedy, JF Elementary",Teacher,"$102,766.04 ",102766.04,5.011849622
2628,Hispanic,Female,0,Brighton City Council,Secretary,"$49,177.12 ",49177.12,4.691763091
2629,Hispanic,Female,0,Assessing Department,Sr Admin Anl,"$79,222.55 ",79222.55,4.898848817
2630,Hispanic,Female,0,Eliot K-8,Staff Asst (B),"$22,982.30 ",22982.3,4.361393489
2631,Hispanic,Female,0,BPS English High,Student Dev Counselor (1),"$129,901.58 ",129901.58,5.113614433
2632,White,Male,1,Brighton Police Department,Police Officer,"$100,303.28 ",100303.28,5.001315135
2633,Hispanic,Male,1,BPS English High,Teacher,"$92,301.50 ",92301.5,4.965208759
2634,Hispanic,Female,0,BPS Horace Mann,Paraprofessional,"$45,886.03 ",45886.03,4.661680485
2635,Hispanic,Male,1,Brighton Police Department,Police Officer,"$97,323.22 ",97323.22,4.988216469
2636,Hispanic,Female,0,BPS Horace Mann,Paraprofessional,"$47,565.18 ",47565.18,4.677289145
2637,Hispanic,Male,1,Brighton Fire Department,Fire Fighter,"$95,163.85 ",95163.85,4.978472004
2638,Hispanic,Female,0,BPS Carter Center,Lead Satellite Attendant B,"$11,872.85 ",11872.85,4.074554981
2639,NA,Female,0,Brighton Police Department,Police Officer,"$106,507.72 ",106507.72,5.027381088
2640,White,Female,0,Mildred Avenue K-8,Lunch Hour Monitors,"$9,246.65 ",9246.65,3.965984419
2641,White,NA,1,BPS Special Education,Sen Clerk School Sec 766-15B,"$42,738.37 ",42738.37,4.630817955
2642,NA,Female,0,Haley Pilot,Teacher,NA,NA,NA
2643,White,Female,0,Assessing Department,Admin Anl,"$57,760.33 ",57760.33,4.761629666
2644,White,Male,1,Brighton Cntr - Youth & Families,Maint Worker/Custodian,"$50,315.79 ",50315.79,4.701704296
2645,White,Male,1,Brighton Police Department,Police Officer,"$28,996.23 ",28996.23,4.462341536
2646,Black,Female,0,BPS Special Education,ABA Specialist (BTU),"$42,832.96 ",42832.96,4.631778088
